"","L1","LIN35","L2","L3","L4","L4MALE","YA","AdultSPE9"
"Y92H12BR.3",5.16815260425327,5.17974192669848,4.64367151298992,4.72820352166743,4.97888202809642,4.8813073269876,5.71339613860026,6.6855757855091
"Y92H12BR.4",1.5203719576267,3.57746508379063,1.88512528249524,0.875746255649621,0.232051626734815,0.659696265808993,0.218493529875075,0.4397699259718
"Y92H12BR.8",5.49219609637323,5.05320693356602,5.30314509186501,5.31579444094352,5.5279742396294,4.30000654660916,5.50022524208703,5.28349586260352
"F37F2.2",5.52888070252566,5.89120286358923,5.66168975225962,5.49292670306717,6.58328740125604,6.02961852558595,5.40972696008243,5.13040788043711
"F47G6.4",1.7211582627828,1.92769548615213,2.21599225938453,2.93291345553142,4.25747836189464,6.34057117012828,4.10244817792658,2.2226685679568
"F47G6.6",0,0,0,0,0,0,0,0
"F37F2.3",0.905061253136363,2.01946352096748,0.484256739323084,0.121107730489469,0.525311197880096,0.448712807216592,0.269985848628527,0
"F47G6.2",2.83664120234937,2.60971950887704,3.95762677361559,2.73556766696353,2.7004485962371,2.43288727072063,1.32860097328857,1.12962592541061
"F47G6.1",3.21075977767244,3.14101581404518,3.33309594136606,2.33585765859813,2.44524466523443,2.07146751119888,2.11417376417357,2.16222292897378
"Y92H12A.5",3.11513980928112,3.52583084754868,3.64504448097965,3.73470962022584,3.39794393940422,3.20201957371262,4.20446159307665,5.0191770408783
"Y92H12A.4",2.52246760190537,3.256273991708,3.3384101517863,3.52314790589611,2.92173527438491,2.86445360666615,4.21989646206466,4.94400569221772
"Y92H12A.3",3.0431922473664,3.5068938636818,3.63499976774549,4.0977793259229,3.95770105653688,3.45107392562154,4.63738998832492,5.17585988692821
"Y92H12A.2",4.56560326830353,4.72461753244226,4.53938838302005,4.11083092416134,3.95921373878461,5.13490269031857,3.69847409491498,3.47561671383739
"Y92H12A.1",4.33858842911777,4.88813926025698,4.56428670148297,4.26337249786539,3.64836189660521,4.0124971626829,4.53572950131429,5.80240521031429
"Y92H12A.8",0,0,0,0,0,0,0,0
"Y73E7A.3",2.75885319837387,2.54438152032432,3.54994018959742,3.39960178681234,2.94175612875126,2.62065912983257,3.0504564220579,1.26527485381235
"Y73E7A.4",5.57985293507537,5.75063598010182,4.75602517955973,3.46345244107365,3.20063303645652,4.09571348425126,2.54983917942442,1.92827556161193
"Y73E7A.2",3.82890571643888,3.27976842159359,3.1817243503215,3.29890607423007,4.02430194684651,2.34740770544471,3.80567423424105,3.74880469093707
"Y73E7A.6",4.78981791754367,4.99460687631358,4.52792733812255,5.10733635786566,5.4266673111036,4.45277991076487,5.82488493373444,6.40404817557778
"Y73E7A.9",2.28113441333636,3.05347630951743,2.45905384538866,2.26313659311343,2.77294978079151,3.23018302704349,3.23924679813609,4.76436208018208
"Y73E7A.7",3.79980225789886,3.69368766632559,3.74750556045372,3.85231851250504,3.40778916496402,3.96882804350931,3.88034268529936,4.23338959408829
"Y73E7A.1",4.9877074127482,5.86752339015796,5.37233575724515,5.28052952763991,5.99776886097177,5.48183171538937,6.04052206801189,6.25786489040786
"Y73E7A.8",0.482678969386391,1.14811412148698,4.20374147834633,4.7435903645067,1.77636091234042,2.05523383863923,0.516744381212479,0.305467459323143
"Y71G12B.20",4.51998214370155,4.5597915787394,3.8239836773377,2.98473880692056,2.03475803291716,2.54525425598085,2.31022086064937,4.17394291745187
"Y71G12B.21",2.95751534206175,1.86536062701991,2.75205704512842,2.22823072055934,2.37658211612565,2.81866857682925,2.72366558559768,2.31075018329908
"Y71G12B.17",2.69878521933484,2.8095152853007,4.96116025813664,3.67216506762494,4.76223718053712,5.30547446370585,2.93471463445404,1.00958366025927
"Y71G12B.23",3.50490000663476,3.56559717585422,3.88638431077713,3.02568973060341,2.86512699508069,2.46176951237817,2.47964188798642,3.15768404698289
"Y71G12B.35",2.49081398177409,3.18310057963484,2.66262024334647,1.62820900260657,1.38942914345393,1.21791312020019,1.73590337967321,2.04666915969934
"Y71G12B.16",2.23714149386782,1.64921075795973,2.7974737363363,2.70920239479603,1.56873260276155,1.68828780122986,1.49644189655703,0.881398371517131
"Y71G12B.31",2.14967234126041,2.99800409411791,1.18396918471877,0.22879529941066,0.687597342756948,1.69749361420892,0.489416540155675,1.45033236664459
"Y71G12B.37",5.36759821631581,2.18973285589724,1.65916191992848,1.17863178938495,0,1.36697958365104,0,2.76028269888095
"Y71G12B.15",6.86819287772672,7.18599535161836,6.90630137482606,6.18400053682269,6.40172773054829,6.64480949616369,6.66404188628933,7.86199877333226
"Y71G12B.14",8.88358110741533,9.53420365119703,7.5517236400335,7.69461558160556,8.56142924788476,7.33882550383913,7.46714903197299,10.0510729594791
"Y71G12B.13",3.66427802684653,3.14087843056103,3.46593529578121,3.24805810939935,3.58413271248566,2.8983844453815,3.94913335035561,4.88696953116777
"Y71G12B.12",5.15544162351987,5.52178572090301,5.26210988315542,5.13615036275573,5.1089133047729,4.79329766939338,5.9306994958852,6.16613495672451
"Y71G12B.11",5.30818610546258,5.66875453321504,6.09723364100549,5.94016675048282,5.45589925260905,5.11573244088884,4.34918124863282,4.19686666807323
"Y71G12B.24",4.74486612122316,3.83506507152528,4.85392580547699,5.14216833862222,4.73751371414554,3.60796939705819,5.14032467520802,4.09652330940672
"Y71G12B.10",5.13767975130091,4.83452919906152,5.33640479768486,5.06254053706024,5.27432130633068,4.675782064694,5.56741767294101,5.23476570867502
"Y71G12B.9",3.80063074425971,3.92965846059034,3.50599252439504,3.80791128285355,3.78766230781561,3.09843303327744,4.75511190393903,6.03611645321765
"Y71G12B.8",5.12572548250855,3.84193287582641,4.22381637972553,4.44129091262541,4.39559068542908,2.72454113787453,4.75858034582822,4.4095742316279
"Y71G12B.25",3.38404980679516,4.42651972013165,7.49119571884147,5.6784212655142,6.50582266679595,5.71657119012701,3.32548284057508,2.88115165690139
"Y71G12B.26",1.39840509977223,0.43950824924857,3.19922474551897,2.16725514972031,1.57514287668766,1.02633265665503,1.04919161979495,1.14088333733931
"Y71G12B.6",3.58270050613164,4.48667576336935,5.42995400394371,6.3374916744916,3.79102219450353,4.83589376521665,4.27826730937734,3.38651299780262
"Y71G12B.27",0.120570517986033,0.218673310288544,0.146363265128097,3.23867070573435,6.28356623896515,8.49345119788222,5.9830688437764,1.86976482832567
"Y71G12B.4",8.60781482994531,8.12969515665378,6.88961955690711,5.76774747941306,4.74494144710229,6.54885889028754,3.98509051552989,4.73718919456896
"Y71G12B.3",0,0.173167099051791,0.115341198158703,2.82600130340808,4.98664302209441,6.32174774673526,3.83051900979236,0.526036751421564
"Y71G12B.30",0.262836021626445,1.51917451654838,0.640355314441435,2.06925189853943,3.92933653400689,5.26957555169127,3.08216096616397,1.13476636597764
"Y71G12B.1",4.24407265013432,5.15034845575894,4.4227174064914,4.3271555957016,4.66698377006666,3.70893763962644,5.42707981487524,6.23174535269258
"Y71G12B.28",1.49912898447167,3.51002512894388,2.50864161815417,2.01508716790911,3.30756404472482,1.86405734896181,3.67425724976362,4.72076001294455
"C53H9.3",7.08230874045271,8.36441922535532,6.91375110405063,6.87369018023572,7.85417647158116,7.82972907658878,6.44285726322321,6.6202139593912
"C53H9.2",6.32020845995887,5.89592300192377,6.1365256845802,6.68012740765088,6.72294411121707,4.97645529070188,6.9855231999333,6.73392371312963
"C53H9.1",13.7028544704274,13.2774341616007,12.8984842439728,12.6628864098029,12.7996317280863,12.1043071712881,12.2101599181967,11.3324562007738
"M01D7.7",7.49148436047875,7.033345908903,7.70128566620455,7.18862840492617,6.65961064677211,6.69716219002182,6.59042686632037,6.36145255989294
"M01D7.10",0,0,0,4.96684571765274,5.85655998714011,0,5.76442312478805,0
"M01D7.6",6.0658393887956,5.41019522654978,5.72994153335549,5.43212427264156,6.22135897858394,5.29187978293345,6.65085070473604,7.84021772822342
"M01D7.5",9.00872553457254,9.51425050279904,7.04817078153006,4.6922318943137,4.85336695012956,5.68106970675719,3.55141757878719,3.97589610479395
"M01D7.4",1.65311047614408,1.49491733011769,3.21375631139478,3.15982290983838,3.21813018106585,2.73183708616727,2.98319245902065,2.20060478994975
"M01D7.9",0.336505060209989,3.42544721959247,1.43561259364868,2.27476260325225,2.79109723303846,1.91953840362085,4.17951105027151,5.5418802990399
"M01D7.1",0.060000469370574,0.963127095587401,0.216350558946286,0.0225979156340505,0.0422170683315796,0.0281886265605482,0.152250927164768,0.029242394212624
"M01D7.2",5.31211694402658,5.72847020716089,5.00051386858091,4.68042000818047,5.2111485108206,5.65698252605717,4.69095339678367,5.97696845094999
"Y71G12A.3",5.05146781413983,5.19154291141509,4.23316714595429,3.66464211966782,3.38024043384783,4.26262107461296,3.13167837425534,4.14729855713745
"Y71G12A.4",0.0621811320315852,4.00353927479956,1.13594850999119,1.29051287386569,2.8892593613776,4.32921690190874,2.33222385151825,0.901109788068615
"Y71G12A.2",2.3072798762272,2.55055102723956,2.73940097073224,2.77881412884462,2.02990161518649,2.15884433742673,3.34253198985557,3.88923015239289
"Y51F10.7",6.80774130648367,5.75193497313185,8.45579571184897,8.59043360337188,7.33212608445309,8.53304155390912,8.16582151649646,8.82581106262564
"Y51F10.6",2.17213864067894,3.06942205452723,2.90085714973894,2.96089160932948,3.08374608822804,2.60311474657501,3.25059175976307,4.13562515850076
"Y51F10.5",2.62778891436325,3.27646093281293,2.96513042253497,3.45677067268672,3.46063773200346,3.45325680382925,4.62876776376286,4.25629361983192
"Y51F10.4",3.04113782569983,3.6863324364157,3.99916118970462,4.08524617798972,3.84734554302324,4.02063553940722,4.45421538247311,4.99072800371897
"Y51F10.10",4.0961353249095,3.84232519818307,4.0174498379497,4.26984106886539,3.98477161238542,4.30786563928161,4.8177664967165,4.84316983799918
"Y51F10.11",2.82773977581174,3.81879944409415,2.54247598551742,2.33234130648355,2.75644690705177,2.80971283103851,2.98845565495542,4.35347150564251
"Y51F10.3",4.46463559690888,4.82562791945779,3.90498498017148,4.2014456712821,4.39714579739278,4.59156572961896,5.07295469936671,5.83353528604087
"Y51F10.13",4.25843600882054,1.75569091299037,1.46497663624563,1.88007031434759,0.907239108631719,1.84815719709907,2.74005974004069,2.84694656290932
"Y51F10.12",7.80338850383159,3.0885927926298,1.64461773172693,2.18176091842214,2.75370079830694,3.29202929061991,2.71323170261761,2.50115885929447
"Y51F10.2",3.55558304774569,4.69608843120963,2.96027074658051,3.42197727647383,5.9332846370116,3.79179323787002,7.17994888794989,8.34158998332656
"Y20F4.3",2.57059165059868,3.01176397233454,3.08474632135667,2.86042454143091,2.497535726396,3.02723899669914,3.36398543015273,4.53544335720694
"Y20F4.2",4.96533178454154,5.06092933762139,4.23994788405846,3.76348593827719,3.21244949836314,4.33004920805624,3.25912481983151,4.24470442793893
"Y20F4.4",2.47737943338361,2.80611367050774,2.35524184393088,2.35500498430805,2.30048398717775,2.34028310260272,3.03411004532742,4.28349215848939
"Y37E3.1",3.6883034692801,3.67785773917198,3.22135124430149,3.29907171161682,3.86417623770153,3.19110778897209,4.47255275626224,5.12045147890746
"Y37E3.3",7.36106648879432,8.02537214695248,7.15186896165534,7.17407678865984,8.17994888794989,6.54412367797289,7.76429439727335,9.15171931672778
"Y37E3.4",7.80439565237751,8.54274170495295,7.68331748657896,7.37896239502459,8.50489444665259,7.64506033747214,7.34391409809408,7.39456558746702
"Y37E3.5",2.63759633619479,3.03502383493952,1.64582614271304,0.675689492263614,0.641369380611188,1.46957865470869,0.933753152681835,1.08732705179748
"Y37E3.26",0,3.44555059271119,1.90672900471468,1.1685200944368,2.06714649219284,2.71988435206313,2.00837931747524,2.7371459197762
"Y37E3.7",12.9860108817816,12.3727372138242,12.3150731223072,12.1978862726254,12.8922638888831,12.0875556587175,11.9388554815838,10.2588486566623
"Y37E3.8",13.5555477716471,13.1960088214513,12.6518567021143,12.6898080157115,13.6811834969446,12.0179323441216,12.4401943682559,11.4943906078405
"Y37E3.22",12.1651205503685,8.56410374991986,8.21100245604012,8.16248196643581,12.2621065936533,8.43442807108808,7.16576123172164,5.50258202021559
"Y37E3.28",9.52642685804426,7.13467273818569,4.14253597188632,4.60557137351229,9.36783624930937,3.73697280762338,4.29078562221936,4.26813492392489
"Y37E3.21",11.4852205118583,5.78518695514443,7.42373782667306,8.14408206934923,9.37243414566198,7.26899573167961,6.92003122810252,3.95874989444377
"Y37E3.27",0.867499569452587,0,0.644849345363585,1.57516708562053,0,0,0,0
"Y37E3.9",8.18143057944785,6.88194598592762,8.16038577265077,8.40876280275154,7.94595878366905,6.96912746057068,8.25587835258279,7.80435047487805
"Y37E3.10",6.83349733685983,6.31658927386362,6.89354423516208,7.20964831124655,7.04099103188982,6.49404432787741,7.42826803829387,6.98423615215444
"Y37E3.11",5.95977479111353,6.14943416297677,5.33131468450542,5.52900568720611,5.53071064635004,6.29171405433827,5.93414610884819,6.32411032324781
"Y37E3.13",3.33758408371029,2.7759375946704,2.68564866545865,1.34425471283543,1.18525128702072,1.29214564548686,1.63968597345304,1.73009211684727
"Y37E3.20",11.6528942567734,8.3670477511012,10.807862030398,11.6359674646757,14.9743428834987,8.92563751298025,8.91011801868319,4.64924755366066
"Y37E3.15",4.66443163971101,5.00196433409429,5.10695964339181,5.12351307991751,4.60058495174745,4.14416060565138,5.68839020005163,6.48331437376652
"Y37E3.19",0.298257120189253,0.629910508635513,0.19275345633643,2.00459127697631,4.33660474453069,6.13532759468897,2.29538802183008,0.282306946396088
"Y37E3.16",2.5701058562498,2.21256622623679,3.5895477855556,4.30822979988149,4.36617531418116,4.69861855388268,3.87555401003294,2.63545723281593
"Y37E3.17",5.88631845862523,5.81284730502947,6.44047553840584,6.70086968816093,5.94326029144205,5.78851084370706,6.68054940871888,6.17195736850118
"W03F11.6",4.31832407287095,5.77338980169289,5.22678979709517,4.93294935002351,4.75786066289279,4.75385052647227,4.67294009424163,5.76695287606762
"W03F11.5",0.801777826445169,2.16142336613455,2.98623070089137,3.10554566834704,1.39084924902502,1.23771055003536,1.33353822878822,0.510952807490452
"W03F11.1",1.52437465440219,0.797360013231599,0.530910737616775,2.47446979010999,5.52698585878957,6.09203191192906,7.52687478001452,10.1146793529433
"W03F11.3",0,0,0,2.01635011748919,4.30030679608006,5.9211768470719,2.94180870236408,0.254809282397308
"W03F11.4",0.0305824279759102,0.0359409862920346,0.21327759515789,2.93087734314046,3.78297462778719,5.03816398249905,2.89090968165764,0.594578167488891
"F12B6.2",2.88062871741332,2.30291560228041,3.16223904463609,3.86484975556229,2.92518672459525,4.29773434304605,4.06690720345442,3.04781231428216
"F12B6.1",2.77191726253877,2.94186502910904,2.76164696571322,2.90104837089364,1.98408254092215,3.38380933758202,2.13587957818818,2.04253928297388
"Y39G10AL.4",0,0,7.67454539384587,0,0,0,0,0
"Y39G10AL.1",1.20721193877498,2.87535348117436,0.89884063880158,0.590883656983757,1.57152634444184,1.15059866780634,1.18555577752633,5.83844507123371
"Y39G10AL.3",4.57878779567697,5.11844278983545,4.23130183495144,4.25214312961297,4.71812595299925,4.40583583238321,5.69440385770096,5.52692328024987
"Y39G10AR.11",6.27981855556355,6.43319315836822,5.70687585184828,4.07652489142978,3.92786801662121,5.02084441084852,3.64520592075739,5.04899029897778
"Y39G10AR.10",4.34170827919412,4.85624374071031,4.70778980545031,3.39485570580358,3.22372217924425,2.75835435074541,2.23494577139072,5.90587554309443
"Y39G10AR.12",4.77217070967906,6.13830661901124,4.57046900296209,4.99047388188249,5.75289574307747,5.84874561123474,6.95864550891167,8.07516891664484
"Y39G10AR.13",4.06044519435732,5.36838423103146,4.07971090388638,4.07448831025247,4.45065041281643,2.98855381590052,5.6944177878601,6.86281090441825
"Y39G10AR.9",3.96468510949989,4.36589546314742,4.13572364886353,4.29194975151351,4.46449183970308,3.64961545906341,5.69376292493719,5.95354695150177
"Y39G10AR.21",4.12797162961589,4.16877840486808,4.30900151648842,4.20228449534957,4.61191596733196,3.05398016818765,4.38343473384818,4.06768173552791
"Y39G10AR.20",6.65055348060809,7.7517783524831,6.5887071410431,6.25111310917129,7.00665708190145,6.47705070700799,6.54397216636858,6.9003113540214
"Y39G10AR.8",7.14120796542467,6.65017432328535,6.33104411641401,6.83100315308681,6.91257801574552,5.99342528743486,7.00641023912548,7.30262064725005
"Y39G10AR.30",2.69087826320451e-14,7.46246137350469,6.77101399507971,7.5211842554158,8.08386222229713,5.88899889372246,8.23767843187404,6.2652737284554
"Y39G10AR.7",0.519408045253553,0.280404065600671,1.80533373383825,3.45319094400378,3.73854087815609,2.79270545418158,5.11421291823278,5.36378784110329
"Y39G10AR.14",5.32518130825763,6.15455283126041,4.69643902065575,5.03336132775946,5.07576364924235,3.46285068585219,6.19266367506329,7.5929951443784
"Y39G10AR.15",1.85563495795713,3.25280165427193,1.72038792200975,1.95111029862376,3.21613975048246,3.65035098852695,3.20684792463632,3.14793021210587
"Y39G10AR.16",0,0.159417351123308,0,1.98936066388497,4.60886245585548,6.22243170847897,3.57347147850007,1.22102946140615
"Y39G10AR.6",1.7252918118882,1.35010115878379,1.07321698527095,1.49699402648728,1.58145730606357,1.66250175731432,1.90821342121607,1.00187428553135
"Y39G10AR.5",0.237589414947061,0.690703147675768,0.46114504707575,0.175589748437603,0.124547434451538,0.132060472721048,0.105732379055842,1.00653501220727
"Y39G10AR.23",0,0,0,2.50032787394288,5.96192192970085,7.63621132709261,4.67980660426287,0
"Y39G10AR.25",0.135541042407695,1.15466097328768,0.8969886581645,1.39092626904705,3.87767554854939,4.88383583610776,3.04344600095798,0.302199711076081
"Y39G10AR.31",0,0,6.75448669787116,0,0,0,0,0
"Y39G10AR.17",2.4663687037574,2.70191051710278,2.23232613552002,1.89435990776581,2.07408750120156,2.31622106175504,2.36770933238421,3.77194894586635
"Y39G10AR.18",4.9242471888789,5.37711680640325,4.67824659588848,4.09515646564916,3.99858366048585,3.60227870589053,4.37690156531649,5.79864935264217
"Y39G10AR.2",3.58879257648167,5.03674508139095,3.8831906804777,4.15998432665058,4.4412776311981,4.22212446737522,5.45978241318872,6.05637543234357
"Y39G10AR.24",0,0,6.08573477543699e-08,0,8.58597653921564,0,0,5.23976080839783
"Y39G10AR.26",0,0,5.25507768200545,0,7.09649379251433,0,0,4.90881771031158
"F23C8.13",5.35471661162438,5.8254167672313,3.50891031562908,2.86380368690088,2.12576680354437,2.20359271420771,2.68447092310837,1.42473938900271
"F23C8.5",7.59246451235255,7.98405382246759,8.73429978244108,8.38587102659499,8.30915344505752,7.57387436567518,8.02149638404583,7.91521014767875
"F23C8.6",6.68792850853405,6.73648311234248,6.25087632774161,5.96922187921721,6.029481598048,6.19710264933535,6.15250997644355,6.8891084419241
"F23C8.7",0.29359884869856,0.73798954418598,1.57676397767313,1.83419746504694,2.99783433278189,3.92650237585605,2.21486151102633,0.707419654974605
"F23C8.8",0.290208514293042,0.431171495341685,0.294193133201147,2.16947288616107,3.5653900172682,5.02776006141488,2.40594336165372,1.25365048045023
